u_id,h_id,hotel_name,住所,y_m,o_year,prefecture,pre_code,rooms,management,brand,LocName,fX,fY,iConf,iLvl,haneda_dur,haneda_far,haneda_tra,narita_dur,narita_far,narita_tra,tokyo_dura,tokyo_fare,tokyo_tran,L01_005,lvalue,L01_044,L01_045,L01_046,L01_047
721,9,京王プレッソイン赤坂,東京都港区赤坂６丁目２-１３,2015年7月,2015,東京都,13_東京都,157,賃貸,京王プレッソイン,東京都/港区/赤坂/六丁目/２番,139.73691,35.67132,5,7,56,717,2,103,1461,1,19,165,1,2018,4150000,中高層の店舗ビル等が建ち並ぶ繁華な商業地域,赤坂,90,商業
1075,1,センチュリオンホテルレジデンシャル赤坂,東京都港区赤坂３丁目１２-３,2008年5月,2008,東京都,13_東京都,48,賃貸直営,CENTURION HOTELS,東京都/港区/赤坂/三丁目/１２番,139.73785,35.6737,5,7,54,717,1,97,1461,1,15,165,0,2018,4150000,中高層の店舗ビル等が建ち並ぶ繁華な商業地域,赤坂,90,商業
1079,5,センチュリオンホテルレジデンシャルキャピタルタワー赤坂,東京都港区赤坂３丁目１２-１６,2014年11月,2014,東京都,13_東京都,145,賃貸直営,CENTURION HOTELS,東京都/港区/赤坂/三丁目/１２番,139.73785,35.6737,5,7,55,717,1,98,1461,1,16,165,0,2018,4150000,中高層の店舗ビル等が建ち並ぶ繁華な商業地域,赤坂,90,商業
1151,36,インソムニア赤坂,東京都港区赤坂赤坂２丁目１４-１４,2016年3月,2016,東京都,13_東京都,66,賃貸,ソラーレホテルズアンドリゾーツ,東京都/港区/赤坂,139.737649,35.67197,5,8,54,717,1,97,1461,1,14,165,0,2018,4150000,中高層の店舗ビル等が建ち並ぶ繁華な商業地域,赤坂,90,商業
2611,23,ホテルリブマックス府中アネックス,東京都府中市寿町３丁目４-１４,2012年8月,2012,東京都,13_東京都,38,賃貸,リブマックスホテルズ＆リゾーツ,東京都/府中市/寿町/三丁目/４番地,139.4747,35.67355,5,7,95,879,2,129,2016,1,56,472,1,2018,339000,一般住宅のほかアパートも見られる住宅地域,分倍河原,570,1中専
1195,40,ダイワロイネットホテル銀座,東京都中央区銀座１-１３-１５,2015年12月,2015,東京都,13_東京都,207,賃貸直営,ダイワロイネットホテルズ,東京都/中央区/銀座/一丁目/１３番,139.76944,35.67356,5,7,42,604,0,86,1318,1,12,133,0,2018,40600000,中高層の店舗、店舗兼事務所が建ち並ぶ商業地域,銀座一丁目,0,商業
2212,6,ホテルモントレラ・スールギンザ,東京都中央区銀座１丁目１０-１８,2000年6月,2000,東京都,13_東京都,141,賃貸,ホテルモントレグループ,東京都/中央区/銀座/一丁目/１０番,139.76917,35.67374,5,7,41,604,0,86,1318,1,13,133,0,2018,40600000,中高層の店舗、店舗兼事務所が建ち並ぶ商業地域,銀座一丁目,0,商業
2452,11,ホテルユニゾ銀座一丁目,東京都中央区銀座１丁目９-５,2015年1月,2015,東京都,13_東京都,305,直営,ホテルユ二ゾグループ,東京都/中央区/銀座/一丁目/９番,139.76888,35.67393,5,7,41,604,0,86,1318,1,7,0,0,2018,40600000,中高層の店舗、店舗兼事務所が建ち並ぶ商業地域,銀座一丁目,0,商業
1100,8,相鉄フレッサイン東京東陽町駅前,東京都江東区東陽４丁目４-３,2012年12月,2012,東京都,13_東京都,144,賃貸,相鉄フレッサイン,東京都/江東区/東陽/四丁目/４番,139.81766,35.67023,5,7,59,747,1,87,1338,2,25,165,1,2018,390000,一般住宅、事務所ビル等が混在する住宅地域,東陽町,630,2住居
3037,39,R&Bホテル東京東陽町,東京都江東区南砂２丁目１-５,2006年7月,2006,東京都,13_東京都,203,賃貸,ワシントンホテルプラザチェーン　R＆Bホテルチェーン,東京都/江東区/南砂/二丁目/１番,139.8208,35.66951,5,7,59,747,1,87,1338,2,25,165,1,2018,390000,一般住宅、事務所ビル等が混在する住宅地域,東陽町,630,2住居
1319,2,東急ステイ門前仲町,東京都江東区富岡１丁目２３-２,1996年2月,1996,東京都,13_東京都,110,賃貸,東急ステイ,東京都/江東区/富岡/一丁目/２３番,139.79892,35.6711,5,7,55,717,1,89,1461,1,18,133,0,2018,538000,住宅、マンション、事務所等が混在する住宅地域,門前仲町,280,1住居
108,78,アパホテル八丁堀駅南,東京都中央区新富１丁目１４-７,2010年12月,2010,東京都,13_東京都,135,所有直営,アパホテルズ＆リゾーツ,東京都/中央区/新富/一丁目/１４番,139.77531,35.67312,5,7,45,604,0,88,1318,1,12,133,0,2018,2540000,中高層の店舗、事務所が建ち並ぶ駅近の商業地域,八丁堀,60,商業
186,156,アパホテル新富駅北,東京都中央区新富1丁目12-11,2017年2月,2017,東京都,13_東京都,98,直営,アパホテルズ＆リゾーツ,東京都/中央区/新富/一丁目/１２番,139.77458,35.67316,5,7,44,604,0,87,1318,1,13,133,0,2018,2540000,中高層の店舗、事務所が建ち並ぶ駅近の商業地域,八丁堀,60,商業
2455,14,ユニゾイン八丁堀,東京都中央区八丁堀３丁目２０-４,2016年7月,2016,東京都,13_東京都,148,直営,ホテルユ二ゾグループ,東京都/中央区/八丁堀/三丁目/２０番,139.77696,35.67526,5,7,45,604,0,87,1318,0,10,133,0,2018,2540000,中高層の店舗、事務所が建ち並ぶ駅近の商業地域,八丁堀,60,商業
2220,14,ホテルモントレ赤坂,東京都港区赤坂４丁目９-２４,2007年4月,2007,東京都,13_東京都,196,賃貸,ホテルモントレグループ,東京都/港区/赤坂/四丁目/９番,139.73279,35.67519,5,7,58,717,1,101,1461,1,17,165,0,2018,1200000,中低層一般住宅、アパートが見られる住宅地域,赤坂,550,1住居
2598,10,ホテルリブマックス府中,東京都府中市宮西町３丁目８-５,2010年5月,2010,東京都,13_東京都,152,賃貸,リブマックスホテルズ＆リゾーツ,東京都/府中市/宮西町/三丁目/８番,139.47552,35.67175,5,7,94,879,2,129,2016,1,55,472,1,2018,1520000,中高層店舗ビル等が並ぶ駅前の商業地域,府中,0,商業
542,25,ドーミーイン東京八丁堀,東京都中央区新川２丁目２０-４,2005年12月,2005,東京都,13_東京都,160,賃貸,共立メンテナンス,東京都/中央区/新川/二丁目/２０番,139.78123,35.67393,5,7,49,604,0,90,1318,0,14,133,0,2018,1890000,中高層の店舗、事務所等が多い商業地域,八丁堀,150,商業
1027,107,スーパーホテルLohas赤坂,東京都港区赤坂３丁目１６-７,2015年3月,2015,東京都,13_東京都,157,賃貸,スーパーホテル,東京都/港区/赤坂/三丁目/１６番,139.73666,35.67475,5,7,54,717,1,97,1461,1,15,165,0,2018,7760000,高層の店舗兼事務所ビルが建ち並ぶ商業地域,赤坂見附,140,商業
1090,16,ザ・センチュリオンクラシック赤坂,東京都港区赤坂３丁目１１-８,2017年10月,2017,東京都,13_東京都,23,直営,CENTURION HOTELS,東京都/港区/赤坂/三丁目/１１番,139.73734,35.67484,5,7,54,717,1,97,1461,1,15,165,0,2018,7760000,高層の店舗兼事務所ビルが建ち並ぶ商業地域,赤坂見附,140,商業
1360,1,ザ・キャピトルホテル東急,東京都千代田区永田町２丁目１０-３,2010年10月,2010,東京都,13_東京都,251,賃貸,東急ホテルズ,東京都/千代田区/永田町/二丁目/１０番,139.73984,35.67485,5,7,53,717,2,98,1461,1,18,165,0,2018,7760000,高層の店舗兼事務所ビルが建ち並ぶ商業地域,赤坂見附,140,商業
1374,15,赤坂工クセルホテル東急,東京都千代田区永田町２丁目１４-３,1969年9月,1969,東京都,13_東京都,487,賃貸,東急ホテルズ,東京都/千代田区/永田町/二丁目/１４番,139.73805,35.67681,5,7,55,717,1,98,1461,1,14,165,0,2018,7760000,高層の店舗兼事務所ビルが建ち並ぶ商業地域,赤坂見附,140,商業
65,35,アパヴィラホテル赤坂見附,東京都港区赤坂３丁目１９-１０,2005年3月,2005,東京都,13_東京都,223,所有直営,アパホテルズ＆リゾーツ,東京都/港区/赤坂/三丁目/１９番,139.73619,35.67595,5,7,53,717,1,96,1461,1,13,165,0,2018,4660000,中高層の事務所ビルが建ち並ぶ商業地域,赤坂見附,200,商業
224,3,ザ・ビー赤坂見附,東京都港区赤坂３丁目２１-７,2005年11月,2005,東京都,13_東京都,122,賃貸,イシンホテルズグループ,東京都/港区/赤坂/三丁目/２１番,139.73576,35.6769,5,7,55,717,1,98,1461,1,14,165,0,2018,4660000,中高層の事務所ビルが建ち並ぶ商業地域,赤坂見附,200,商業
665,16,ホテルリズベリオ赤坂,東京都港区赤坂３丁目１８-１,2015年12月,2015,東京都,13_東京都,71,MC,グリーンホスピタリティーマネジメント,東京都/港区/赤坂/三丁目/１８番,139.73639,35.67544,5,7,53,717,1,96,1461,1,14,165,0,2018,4660000,中高層の事務所ビルが建ち並ぶ商業地域,赤坂見附,200,商業
1076,2,センチュリオンホテルグランド赤坂,東京都港区赤坂３-１９-３,2013年10月,2013,東京都,13_東京都,82,賃貸直営,CENTURION HOTELS,東京都/港区/赤坂/三丁目/１９番,139.73619,35.67595,5,7,53,717,1,96,1461,1,13,165,0,2018,4660000,中高層の事務所ビルが建ち並ぶ商業地域,赤坂見附,200,商業
1091,17,センチュリオンホテルヴィンテージ赤坂,東京都港区赤坂3-19-3,2017年4月,2017,東京都,13_東京都,31,賃貸直営,CENTURION HOTELS,東京都/港区/赤坂/三丁目/１９番,139.73619,35.67595,5,7,53,717,1,96,1461,1,13,165,0,2018,4660000,中高層の事務所ビルが建ち並ぶ商業地域,赤坂見附,200,商業
1514,111,東横INN門前仲町永代橋,東京都江東区永代１丁目１５-３,2006年1月,2006,東京都,13_東京都,307,NA,東横INN,東京都/江東区/永代/一丁目/１５番,139.79131,35.67519,5,7,57,604,1,94,1461,1,20,133,0,2018,707000,中高層事務所ビル等が建ち並ぶ商業地域,門前仲町,550,商業
140,110,アパホテルく銀座宝町,東京都中央区京橋３丁目１１-２,2013年11月,2013,東京都,13_東京都,108,所有直営,アパホテルズ＆リゾーツ,東京都/中央区/京橋/三丁目/１１番,139.77167,35.67439,5,7,40,604,0,83,1318,1,9,0,0,2018,6800000,高層の事務所ビルが建ち並ぶ商業地域,宝町,180,商業
1097,5,相鉄フレッサイン東京京橋,東京都中央区京橋２-１１-１,2011年12月,2011,東京都,13_東京都,160,賃貸,相鉄フレッサイン,東京都/中央区/京橋/二丁目/１１番,139.77193,35.67622,5,7,39,604,0,84,1318,1,7,0,0,2018,6800000,高層の事務所ビルが建ち並ぶ商業地域,宝町,180,商業
139,109,アパホテル銀座京橋,東京都中央区京橋３丁目６-７,2013年9月,2013,東京都,13_東京都,170,所有直営,アパホテルズ＆リゾーツ,東京都/中央区/京橋/三丁目/６番,139.76997,35.67535,5,7,39,604,0,84,1318,1,6,0,0,2018,16500000,中高層の店舗兼事務所ビルが建ち並ぶ商業地域,京橋,100,商業
214,13,ホテルアベスト銀座京橋,東京都中央区京橋3丁目9-1,2017年7月,2017,東京都,13_東京都,45,賃貸,アベストホテルズ,東京都/中央区/京橋/三丁目/９番,139.77109,35.67489,5,7,39,604,0,84,1318,1,7,0,0,2018,16500000,中高層の店舗兼事務所ビルが建ち並ぶ商業地域,京橋,100,商業
2335,13,コートヤード・バイ・マリオット東京ステーションホテル,東京都中央区京橋2-1-3,2014年4月,2014,東京都,13_東京都,150,FC,マリオットインターナショナル,東京都/中央区/京橋/二丁目/１番,139.76999,35.67785,5,7,43,604,0,87,1318,1,5,0,0,2018,16500000,中高層の店舗兼事務所ビルが建ち並ぶ商業地域,京橋,100,商業
2425,15,コートヤード・バイ・マリオット東京ステーション,東京都中央区京橋2-1-3,2014年4月,2014,東京都,13_東京都,150,直営,森トラストグループ,東京都/中央区/京橋/二丁目/１番,139.76999,35.67785,5,7,43,604,0,87,1318,1,5,0,0,2018,16500000,中高層の店舗兼事務所ビルが建ち並ぶ商業地域,京橋,100,商業
1874,1,フォーシーズンズホテル丸の内東京,東京都千代田区丸の内１丁目-１１-１,2002年10月,2002,東京都,13_東京都,57,MC,フォーシーズンズホテルズアンドリゾーツ,東京都/千代田区/丸の内/一丁目/１１番,139.76665,35.67814,5,7,45,604,0,91,1461,1,1,0,0,2018,12200000,高層事務所ビルの中、駐車場も見られる商業地域,有楽町,300,商業
2122,12,ヴィラフォンテーヌ東京八丁堀,東京都中央区日本橋茅場町３丁目３-３,2006年3月,2006,東京都,13_東京都,115,所有直営,ホテルヴィラフォンテーヌ,東京都/中央区/日本橋茅場町/三丁目/３番,139.77759,35.67792,5,7,47,604,0,83,1318,0,13,0,0,2018,4130000,高層の店舗兼事務所が建ち並ぶ商業地域,八丁堀,150,商業
1999,18,スマイルホテル東京日本橋,東京都中央区日本橋茅場町２丁目１３-５,2010年1月,2010,東京都,13_東京都,171,賃貸,ホスピタリティパートナーズグループ,東京都/中央区/日本橋茅場町/二丁目/１３番,139.77994,35.67907,5,7,47,604,0,82,1318,0,15,133,0,2018,1870000,中高層の店舗、事務所ビルが建ち並ぶ商業地域,茅場町,100,商業
2652,64,ホテルリブマックス茅場町,東京都中央区日本橋茅場町３丁目７-３,2016年12月,2016,東京都,13_東京都,102,賃貸,リブマックスホテルズ＆リゾーツ,東京都/中央区/日本橋茅場町/三丁目/７番,139.77834,35.67776,5,7,49,604,0,84,1318,0,13,133,0,2018,1870000,中高層の店舗、事務所ビルが建ち並ぶ商業地域,茅場町,100,商業
2118,8,ヴィラフォンテーヌ茅場町,東京都中央区新川１丁目８-２,2001年12月,2001,東京都,13_東京都,294,所有直営,ホテルヴィラフォンテーヌ,東京都/中央区/新川/一丁目/８番,139.78285,35.67796,5,7,50,604,0,85,1318,0,21,133,0,2018,1960000,中高層の事務所ビルが建ち並ぶ路線商業地域,茅場町,250,商業
722,10,京王プレッソイン東京駅八重洲,東京都中央区京橋１丁目,2017年8月,2017,東京都,13_東京都,248,賃貸,京王プレッソイン,東京都/中央区/京橋/一丁目,139.769942,35.678895,5,8,41,604,0,83,1318,0,9,0,0,2018,21300000,中高層事務所ビル等が建ち並ぶ中心的商業地域,東京,220,商業
1012,92,スーパーホテルLOHAS東京駅八重洲中央口,東京都中央区八重洲２丁目２-７,2013年8月,2013,東京都,13_東京都,325,賃貸,スーパーホテル,東京都/中央区/八重洲/二丁目/２番,139.76909,35.67934,5,7,45,604,0,89,1318,0,3,0,0,2018,21300000,中高層事務所ビル等が建ち並ぶ中心的商業地域,東京,220,商業
2369,5,三井ガーデンホテル京橋,東京都中央区京橋1-３-６,2016年9月,2016,東京都,13_東京都,233,賃貸,三井ガーデンホテルズ,東京都/中央区/京橋/一丁目/３番,139.77074,35.67885,5,7,43,604,0,87,1318,1,5,0,0,2018,21300000,中高層事務所ビル等が建ち並ぶ中心的商業地域,東京,220,商業
1924,44,ザ・プリンスギャラリー東京紀尾井町,東京都千代田区紀尾井町１-２,2016年7月,2016,東京都,13_東京都,250,賃貸,プリンスホテルズ＆リゾーツ,東京都/千代田区/紀尾井町/１番,139.73718,35.67992,5,7,56,717,1,99,1461,1,17,165,0,2018,2650000,中層店舗付事務所ビル、ホテル等が建ち並ぶ地域,永田町,150,2住居
2357,35,ザ・プリンスギャラリー東京紀尾井町,東京都千代田区紀尾井町１-２,2016年7月,2016,東京都,13_東京都,250,NA,マリオットインターナショナル,東京都/千代田区/紀尾井町/１番,139.73718,35.67992,5,7,56,717,1,99,1461,1,17,165,0,2018,2650000,中層店舗付事務所ビル、ホテル等が建ち並ぶ地域,永田町,150,2住居
377,5,ホテルイースト21東京,東京都江東区東陽６丁目３-３,1992年9月,1992,東京都,13_東京都,396,MC,オークラホテルズ＆リゾーツ、ニッコーホテルズ・インターナショナル、ホテルJALシティ,東京都/江東区/東陽/六丁目/３番,139.81483,35.67483,5,7,67,747,1,95,1338,2,33,165,1,2018,460000,小工場、倉庫、住宅等の混在する住宅地域,住吉,1100,準工
