u_id,h_id,hotel_name,住所,y_m,o_year,prefecture,pre_code,rooms,management,brand,LocName,fX,fY,iConf,iLvl,haneda_dur,haneda_far,haneda_tra,narita_dur,narita_far,narita_tra,L01_005,L01_006,L01_044,L01_045,L01_046,L01_047
1498,95,東横INN溜池山王駅官邸南,東京都千代田区永田町２丁目４-１４,2005年5月,2005,東京都,13_東京都,88,NA,東横INN,東京都/千代田区/永田町/二丁目/４番,139.743189999999998,35.671610000000001,5,7,55m,717,2,1h39m,"1,461",1,2018,8390000,中高層の店舗兼事務所ビルが建ち並ぶ商業地域,溜池山王,0,商業
1312,1,帝国ホテル東京,東京都千代田区内幸町１丁目１-１,1890年11月,1890,東京都,13_東京都,931,直営,帝国ホテル,東京都/千代田区/内幸町/一丁目/１番,139.758060000000000,35.671379999999999,5,7,43m,616,1,1h38m,"1,461",1,2018,17800000,高層の事務所ビル、ホテル等が建ち並ぶ商業地域,有楽町,700,商業
6,2,メルキュールホテル銀座東京,東京都中央区銀座２丁目９-４,2003年6月,2003,東京都,13_東京都,208,賃貸,アコーホテルズ,東京都/中央区/銀座/二丁目/９番,139.768300000000011,35.672730000000001,5,7,41m,604,0,1h28m,"1,318",1,2018,15800000,中高層の店舗、事務所ビルが多い商業地域,銀座,150,商業
1114,22,相鉄フレッサイン銀座3丁目,東京都中央区銀座３丁目８-４,2017年12月,2017,東京都,13_東京都,147,賃貸,相鉄フレッサイン,東京都/中央区/銀座/三丁目/８番,139.767490000000009,35.671709999999997,5,7,40m,604,0,1h27m,"1,318",1,2018,15800000,中高層の店舗、事務所ビルが多い商業地域,銀座,150,商業
2211,5,ホテルモントレ銀座,東京都中央区銀座２丁目１０-２,2000年6月,2000,東京都,13_東京都,224,賃貸,ホテルモントレグループ,東京都/中央区/銀座/二丁目/１０番,139.768589999999989,35.672510000000003,5,7,41m,604,0,1h27m,"1,318",1,2018,15800000,中高層の店舗、事務所ビルが多い商業地域,銀座,150,商業
1728,7,レム日比谷,東京都千代田区有楽町１丁目２-１,2007年11月,2007,東京都,13_東京都,255,直営,阪急阪神第一ホテルグループ,東京都/千代田区/有楽町/一丁目/２番,139.759929999999997,35.672899999999998,5,7,42m,616,1,1h37m,"1,461",1,2018,3900000,中層の飲食店舗等の建ち並ぶ商業地域,日比谷,160,商業
721,9,京王プレッソイン赤坂,東京都港区赤坂６丁目２-１３,2015年7月,2015,東京都,13_東京都,157,賃貸,京王プレッソイン,東京都/港区/赤坂/六丁目/２番,139.736909999999995,35.671320000000001,5,7,56m,717,2,1h43m,"1,461",1,2018,4150000,中高層の店舗ビル等が建ち並ぶ繁華な商業地域,赤坂,90,商業
1075,1,センチュリオンホテルレジデンシャル赤坂,東京都港区赤坂３丁目１２-３,2008年5月,2008,東京都,13_東京都,48,賃貸直営,CENTURION HOTELS,東京都/港区/赤坂/三丁目/１２番,139.737850000000009,35.673699999999997,5,7,54m,717,1,1h37m,"1,461",1,2018,4150000,中高層の店舗ビル等が建ち並ぶ繁華な商業地域,赤坂,90,商業
1079,5,センチュリオンホテルレジデンシャルキャピタルタワー赤坂,東京都港区赤坂３丁目１２-１６,2014年11月,2014,東京都,13_東京都,145,賃貸直営,CENTURION HOTELS,東京都/港区/赤坂/三丁目/１２番,139.737850000000009,35.673699999999997,5,7,55m,717,1,1h38m,"1,461",1,2018,4150000,中高層の店舗ビル等が建ち並ぶ繁華な商業地域,赤坂,90,商業
1151,36,インソムニア赤坂,東京都港区赤坂赤坂２丁目１４-１４,2016年3月,2016,東京都,13_東京都,66,賃貸,ソラーレホテルズアンドリゾーツ,東京都/港区/赤坂,139.737649000000005,35.671970000000002,5,8,54m,717,1,1h37m,"1,461",1,2018,4150000,中高層の店舗ビル等が建ち並ぶ繁華な商業地域,赤坂,90,商業
2611,23,ホテルリブマックス府中アネックス,東京都府中市寿町３丁目４-１４,2012年8月,2012,東京都,13_東京都,38,賃貸,リブマックスホテルズ＆リゾーツ,東京都/府中市/寿町/三丁目/４番地,139.474700000000013,35.673549999999999,5,7,1h35m,879,2,2h9m,"2,016",1,2018,339000,一般住宅のほかアパートも見られる住宅地域,分倍河原,570,1中専
1195,40,ダイワロイネットホテル銀座,東京都中央区銀座１-１３-１５,2015年12月,2015,東京都,13_東京都,207,賃貸直営,ダイワロイネットホテルズ,東京都/中央区/銀座/一丁目/１３番,139.769440000000003,35.673560000000002,5,7,42m,604,0,1h26m,"1,318",1,2018,40600000,中高層の店舗、店舗兼事務所が建ち並ぶ商業地域,銀座一丁目,0,商業
2212,6,ホテルモントレラ・スールギンザ,東京都中央区銀座１丁目１０-１８,2000年6月,2000,東京都,13_東京都,141,賃貸,ホテルモントレグループ,東京都/中央区/銀座/一丁目/１０番,139.769170000000003,35.673740000000002,5,7,41m,604,0,1h26m,"1,318",1,2018,40600000,中高層の店舗、店舗兼事務所が建ち並ぶ商業地域,銀座一丁目,0,商業
2452,11,ホテルユニゾ銀座一丁目,東京都中央区銀座１丁目９-５,2015年1月,2015,東京都,13_東京都,305,直営,ホテルユ二ゾグループ,東京都/中央区/銀座/一丁目/９番,139.768879999999996,35.673929999999999,5,7,41m,604,0,1h26m,"1,318",1,2018,40600000,中高層の店舗、店舗兼事務所が建ち並ぶ商業地域,銀座一丁目,0,商業
1100,8,相鉄フレッサイン東京東陽町駅前,東京都江東区東陽４丁目４-３,2012年12月,2012,東京都,13_東京都,144,賃貸,相鉄フレッサイン,東京都/江東区/東陽/四丁目/４番,139.817659999999989,35.670229999999997,5,7,59m,747,1,1h27m,"1,338",2,2018,390000,一般住宅、事務所ビル等が混在する住宅地域,東陽町,630,2住居
3037,39,R&Bホテル東京東陽町,東京都江東区南砂２丁目１-５,2006年7月,2006,東京都,13_東京都,203,賃貸,ワシントンホテルプラザチェーン　R＆Bホテルチェーン,東京都/江東区/南砂/二丁目/１番,139.820799999999991,35.669510000000002,5,7,59m,747,1,1h27m,"1,338",2,2018,390000,一般住宅、事務所ビル等が混在する住宅地域,東陽町,630,2住居
1319,2,東急ステイ門前仲町,東京都江東区富岡１丁目２３-２,1996年2月,1996,東京都,13_東京都,110,賃貸,東急ステイ,東京都/江東区/富岡/一丁目/２３番,139.798920000000010,35.671100000000003,5,7,55m,717,1,1h29m,"1,461",1,2018,538000,住宅、マンション、事務所等が混在する住宅地域,門前仲町,280,1住居
108,78,アパホテル八丁堀駅南,東京都中央区新富１丁目１４-７,2010年12月,2010,東京都,13_東京都,135,所有直営,アパホテルズ＆リゾーツ,東京都/中央区/新富/一丁目/１４番,139.775309999999990,35.673119999999997,5,7,45m,604,0,1h28m,"1,318",1,2018,2540000,中高層の店舗、事務所が建ち並ぶ駅近の商業地域,八丁堀,60,商業
186,156,アパホテル新富駅北,東京都中央区新富1丁目12-11,2017年2月,2017,東京都,13_東京都,98,直営,アパホテルズ＆リゾーツ,東京都/中央区/新富/一丁目/１２番,139.774579999999986,35.673160000000003,5,7,44m,604,0,1h27m,"1,318",1,2018,2540000,中高層の店舗、事務所が建ち並ぶ駅近の商業地域,八丁堀,60,商業
2455,14,ユニゾイン八丁堀,東京都中央区八丁堀３丁目２０-４,2016年7月,2016,東京都,13_東京都,148,直営,ホテルユ二ゾグループ,東京都/中央区/八丁堀/三丁目/２０番,139.776960000000003,35.675260000000002,5,7,45m,604,0,1h27m,"1,318",0,2018,2540000,中高層の店舗、事務所が建ち並ぶ駅近の商業地域,八丁堀,60,商業
2220,14,ホテルモントレ赤坂,東京都港区赤坂４丁目９-２４,2007年4月,2007,東京都,13_東京都,196,賃貸,ホテルモントレグループ,東京都/港区/赤坂/四丁目/９番,139.732789999999994,35.675190000000001,5,7,58m,717,1,1h41m,"1,461",1,2018,1200000,中低層一般住宅、アパートが見られる住宅地域,赤坂,550,1住居
2598,10,ホテルリブマックス府中,東京都府中市宮西町３丁目８-５,2010年5月,2010,東京都,13_東京都,152,賃貸,リブマックスホテルズ＆リゾーツ,東京都/府中市/宮西町/三丁目/８番,139.475519999999989,35.671750000000003,5,7,1h34m,879,2,2h9m,"2,016",1,2018,1520000,中高層店舗ビル等が並ぶ駅前の商業地域,府中,0,商業
542,25,ドーミーイン東京八丁堀,東京都中央区新川２丁目２０-４,2005年12月,2005,東京都,13_東京都,160,賃貸,共立メンテナンス,東京都/中央区/新川/二丁目/２０番,139.781229999999994,35.673929999999999,5,7,49m,604,0,1h30m,"1,318",0,2018,1890000,中高層の店舗、事務所等が多い商業地域,八丁堀,150,商業
1027,107,スーパーホテルLohas赤坂,東京都港区赤坂３丁目１６-７,2015年3月,2015,東京都,13_東京都,157,賃貸,スーパーホテル,東京都/港区/赤坂/三丁目/１６番,139.736660000000001,35.674750000000003,5,7,54m,717,1,1h37m,"1,461",1,2018,7760000,高層の店舗兼事務所ビルが建ち並ぶ商業地域,赤坂見附,140,商業
1090,16,ザ・センチュリオンクラシック赤坂,東京都港区赤坂３丁目１１-８,2017年10月,2017,東京都,13_東京都,23,直営,CENTURION HOTELS,東京都/港区/赤坂/三丁目/１１番,139.737339999999989,35.674840000000003,5,7,54m,717,1,1h37m,"1,461",1,2018,7760000,高層の店舗兼事務所ビルが建ち並ぶ商業地域,赤坂見附,140,商業
1360,1,ザ・キャピトルホテル東急,東京都千代田区永田町２丁目１０-３,2010年10月,2010,東京都,13_東京都,251,賃貸,東急ホテルズ,東京都/千代田区/永田町/二丁目/１０番,139.739839999999987,35.674849999999999,5,7,53m,717,2,1h38m,"1,461",1,2018,7760000,高層の店舗兼事務所ビルが建ち並ぶ商業地域,赤坂見附,140,商業
1374,15,赤坂工クセルホテル東急,東京都千代田区永田町２丁目１４-３,1969年9月,1969,東京都,13_東京都,487,賃貸,東急ホテルズ,東京都/千代田区/永田町/二丁目/１４番,139.738049999999987,35.676810000000003,5,7,55m,717,1,1h38m,"1,461",1,2018,7760000,高層の店舗兼事務所ビルが建ち並ぶ商業地域,赤坂見附,140,商業
65,35,アパヴィラホテル赤坂見附,東京都港区赤坂３丁目１９-１０,2005年3月,2005,東京都,13_東京都,223,所有直営,アパホテルズ＆リゾーツ,東京都/港区/赤坂/三丁目/１９番,139.736189999999993,35.675950000000000,5,7,53m,717,1,1h36m,"1,461",1,2018,4660000,中高層の事務所ビルが建ち並ぶ商業地域,赤坂見附,200,商業
224,3,ザ・ビー赤坂見附,東京都港区赤坂３丁目２１-７,2005年11月,2005,東京都,13_東京都,122,賃貸,イシンホテルズグループ,東京都/港区/赤坂/三丁目/２１番,139.735759999999999,35.676900000000003,5,7,55m,717,1,1h38m,"1,461",1,2018,4660000,中高層の事務所ビルが建ち並ぶ商業地域,赤坂見附,200,商業
665,16,ホテルリズベリオ赤坂,東京都港区赤坂３丁目１８-１,2015年12月,2015,東京都,13_東京都,71,MC,グリーンホスピタリティーマネジメント,東京都/港区/赤坂/三丁目/１８番,139.736390000000000,35.675440000000002,5,7,53m,717,1,1h36m,"1,461",1,2018,4660000,中高層の事務所ビルが建ち並ぶ商業地域,赤坂見附,200,商業
1076,2,センチュリオンホテルグランド赤坂,東京都港区赤坂３-１９-３,2013年10月,2013,東京都,13_東京都,82,賃貸直営,CENTURION HOTELS,東京都/港区/赤坂/三丁目/１９番,139.736189999999993,35.675950000000000,5,7,53m,717,1,1h36m,"1,461",1,2018,4660000,中高層の事務所ビルが建ち並ぶ商業地域,赤坂見附,200,商業
1091,17,センチュリオンホテルヴィンテージ赤坂,東京都港区赤坂3-19-3,2017年4月,2017,東京都,13_東京都,31,賃貸直営,CENTURION HOTELS,東京都/港区/赤坂/三丁目/１９番,139.736189999999993,35.675950000000000,5,7,53m,717,1,1h36m,"1,461",1,2018,4660000,中高層の事務所ビルが建ち並ぶ商業地域,赤坂見附,200,商業
1514,111,東横INN門前仲町永代橋,東京都江東区永代１丁目１５-３,2006年1月,2006,東京都,13_東京都,307,NA,東横INN,東京都/江東区/永代/一丁目/１５番,139.791310000000010,35.675190000000001,5,7,57m,604,1,1h34m,"1,461",1,2018,707000,中高層事務所ビル等が建ち並ぶ商業地域,門前仲町,550,商業
140,110,アパホテルく銀座宝町,東京都中央区京橋３丁目１１-２,2013年11月,2013,東京都,13_東京都,108,所有直営,アパホテルズ＆リゾーツ,東京都/中央区/京橋/三丁目/１１番,139.771670000000000,35.674390000000002,5,7,40m,604,0,1h23m,"1,318",1,2018,6800000,高層の事務所ビルが建ち並ぶ商業地域,宝町,180,商業
1097,5,相鉄フレッサイン東京京橋,東京都中央区京橋２-１１-１,2011年12月,2011,東京都,13_東京都,160,賃貸,相鉄フレッサイン,東京都/中央区/京橋/二丁目/１１番,139.771929999999998,35.676220000000001,5,7,39m,604,0,1h24m,"1,318",1,2018,6800000,高層の事務所ビルが建ち並ぶ商業地域,宝町,180,商業
139,109,アパホテル銀座京橋,東京都中央区京橋３丁目６-７,2013年9月,2013,東京都,13_東京都,170,所有直営,アパホテルズ＆リゾーツ,東京都/中央区/京橋/三丁目/６番,139.769970000000001,35.675350000000002,5,7,39m,604,0,1h24m,"1,318",1,2018,16500000,中高層の店舗兼事務所ビルが建ち並ぶ商業地域,京橋,100,商業
214,13,ホテルアベスト銀座京橋,東京都中央区京橋3丁目9-1,2017年7月,2017,東京都,13_東京都,45,賃貸,アベストホテルズ,東京都/中央区/京橋/三丁目/９番,139.771089999999987,35.674889999999998,5,7,39m,604,0,1h24m,"1,318",1,2018,16500000,中高層の店舗兼事務所ビルが建ち並ぶ商業地域,京橋,100,商業
2335,13,コートヤード・バイ・マリオット東京ステーションホテル,東京都中央区京橋2-1-3,2014年4月,2014,東京都,13_東京都,150,FC,マリオットインターナショナル,東京都/中央区/京橋/二丁目/１番,139.769990000000007,35.677849999999999,5,7,43m,604,0,1h27m,"1,318",1,2018,16500000,中高層の店舗兼事務所ビルが建ち並ぶ商業地域,京橋,100,商業
2425,15,コートヤード・バイ・マリオット東京ステーション,東京都中央区京橋2-1-3,2014年4月,2014,東京都,13_東京都,150,直営,森トラストグループ,東京都/中央区/京橋/二丁目/１番,139.769990000000007,35.677849999999999,5,7,43m,604,0,1h27m,"1,318",1,2018,16500000,中高層の店舗兼事務所ビルが建ち並ぶ商業地域,京橋,100,商業
1874,1,フォーシーズンズホテル丸の内東京,東京都千代田区丸の内１丁目-１１-１,2002年10月,2002,東京都,13_東京都,57,MC,フォーシーズンズホテルズアンドリゾーツ,東京都/千代田区/丸の内/一丁目/１１番,139.766649999999998,35.678139999999999,5,7,45m,604,0,1h31m,"1,461",1,2018,12200000,高層事務所ビルの中、駐車場も見られる商業地域,有楽町,300,商業
2122,12,ヴィラフォンテーヌ東京八丁堀,東京都中央区日本橋茅場町３丁目３-３,2006年3月,2006,東京都,13_東京都,115,所有直営,ホテルヴィラフォンテーヌ,東京都/中央区/日本橋茅場町/三丁目/３番,139.777590000000004,35.677920000000000,5,7,47m,604,0,1h23m,"1,318",0,2018,4130000,高層の店舗兼事務所が建ち並ぶ商業地域,八丁堀,150,商業
1999,18,スマイルホテル東京日本橋,東京都中央区日本橋茅場町２丁目１３-５,2010年1月,2010,東京都,13_東京都,171,賃貸,ホスピタリティパートナーズグループ,東京都/中央区/日本橋茅場町/二丁目/１３番,139.779940000000011,35.679070000000003,5,7,47m,604,0,1h22m,"1,318",0,2018,1870000,中高層の店舗、事務所ビルが建ち並ぶ商業地域,茅場町,100,商業
